Nord-Pas-de-Calais Picardie,Nord,,Somain,12863,50.359201,3.281138,default
Nord-Pas-de-Calais Picardie,Oise,,Montataire,12843,49.257575,2.4350679,default
Île-de-France,Seine-et-Marne,,Nemours,12824,48.267043,2.692611,default
Île-de-France,Val-de-Marne,,Valenton,12819,48.749736,2.459965,default
Centre,Loiret,,Châlette-sur-Loing,12812,48.014736,2.73203,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,,Saint-Martin-de-Crau,12737,43.638628,4.812107,default
Alsace,Haut-Rhin,,Kingersheim,12720,47.789641,7.334499000000001,default
Alsace-Champagne-Ardenne-Lorraine,Bas-Rhin,,Bischwiller,12718,48.768088,7.860032,default
Nord-Pas-de-Calais,Nord,,Raismes,12682,50.392546,3.484984,default
Nord-Pas-de-Calais,Pas-de-Calais,,Bully-les-Mines,12678,50.44659799999999,2.720937,default
Auvergne Rhône-Alpes,Haute-Savoie,,Bonneville,12648,46.0780249,6.409053,default
Provence-Alpes-Côte d'Azur,Alpes-Maritimes,,Roquebrune-Cap-Martin,12646,43.757808,7.473754,default
Nord-Pas-de-Calais Picardie,Oise,,Pont-Sainte-Maxence,12637,49.301412,2.6048429,default
Alsace-Champagne-Ardenne-Lorraine,Aube,,La Chapelle-Saint-Luc,12634,48.312011,4.047817999999999,default
Nord-Pas-de-Calais Picardie,Nord,,Fourmies,12581,50.018301,4.046972,default
Pays de la Loire,Sarthe,,Sablé-sur-Sarthe,12575,47.8404856,-0.3334185,default
Nord-Pas-de-Calais,Nord,,Seclin,12571,50.54533199999999,3.026566,default
Île-de-France,Essonne,,Épinay-sous-Sénart,12565,48.69305199999999,2.515825,default
Nord-Pas-de-Calais Picardie,Nord,,Comines,12564,50.7650099,3.006234,default
Languedoc-Roussillon Midi-Pyrénées,Tarn-et-Garonne,,Moissac,12564,44.10485200000001,1.08468,default
Auvergne Rhône-Alpes,Haute-Savoie,,Saint-Julien-en-Genevois,12561,46.144516,6.081338,default
Auvergne Rhône-Alpes,Loire,,Le Chambon-Feugerolles,12523,45.395883,4.325413,default
Alsace-Champagne-Ardenne-Lorraine,Moselle,,Stiring-Wendel,12506,49.20151200000001,6.932073,default
Auvergne Rhône-Alpes,Rhône,,Mions,12485,45.6629628,4.9532038,default
Île-de-France,Essonne,,Morangis,12456,48.7022059,2.336018,default
Île-de-France,Seine-Saint-Denis,,Villetaneuse,12451,48.963476,2.347354,default
Languedoc-Roussillon Midi-Pyrénées,Pyrénées-Orientales,,Canet-en-Roussillon,12436,42.706091,3.009898,default
Nord-Pas-de-Calais Picardie,Pas-de-Calais,,Noeux-les-Mines,12424,50.481212,2.662174,default
Centre,Indre,,Issoudun,12420,46.94753499999999,1.988654,default
Midi-Pyrénées,Haute-Garonne,,Castanet-Tolosan,12388,43.51562999999999,1.499573,default
Provence-Alpes-Côte d'Azur,Var,,Roquebrune-sur-Argens,12344,43.443408,6.637682,default
Auvergne Rhône-Alpes,Rhône,,Genas,12341,45.732041,5.001291,default
Provence-Alpes-Côte d'Azur,Vaucluse,,Apt,12325,43.876452,5.395439,default
Alsace-Champagne-Ardenne-Lorraine,Moselle,,Sarrebourg,12306,48.732663,7.052587,default
Aquitaine Limousin Poitou-Charentes,Landes,,Tarnos,12269,43.5408,-1.461038,default
Île-de-France,Yvelines,,Andrésy,12249,48.979048,2.051033,default
Nord-Pas-de-Calais Picardie,Pas-de-Calais,,Harnes,12244,50.45217599999999,2.909221,default
Centre,Loiret,,Amilly,12232,47.97534599999999,2.768125,default
Brittany,Cotes-d'Armor,,Lamballe,12217,48.468637,-2.517322,default
Provence-Alpes-Côte d'Azur,Hautes-Alpes,,Briançon,12190,44.899416,6.643179,default
Brittany,Finistere,,Plouzané,12175,48.381438,-4.620404,default
Auvergne Rhône-Alpes,Isere,,Seyssinet-Pariset,12156,45.1729516,5.6703133,default
Pays de la Loire,Maine-et-Loire,,Les Ponts-de-Cé,12112,47.424616,-0.524654,default
